,,,"20 to 24 years","..","36517.1.11.3","40"
,,,"25 to 29 years","..","36517.1.11.4","200"
,,,"30 to 34 years","..","36517.1.11.5","505"
,,,"35 to 39 years","..","36517.1.11.6","875"
,,,"40 to 44 years","..","36517.1.11.7","1,160"
,,,"45 to 49 years","..","36517.1.11.8","1,380"
,,,"50 to 54 years","..","36517.1.11.9","1,475"
,,,"55 to 59 years","..","36517.1.11.10","1,360"
,,,"60 to 64 years","..","36517.1.11.11","1,105"
,,,"65 to 69 years","..","36517.1.11.12","725"
,,,"70 to 74 years","..","36517.1.11.13","555"
,,,"75 to 79 years","..","36517.1.11.14","285"
,,,"80 to 84 years","..","36517.1.11.15","140"
,,,"85 years and over","..","36517.1.11.16","90"
,,"Not married and not living common law - Divorced","Total - Age","..","36517.1.12.1","22,630"
,,,"15 to 19 years","..","36517.1.12.2","0"
,,,"20 to 24 years","..","36517.1.12.3","30"
,,,"25 to 29 years","..","36517.1.12.4","135"
,,,"30 to 34 years","..","36517.1.12.5","410"
,,,"35 to 39 years","..","36517.1.12.6","820"
,,,"40 to 44 years","..","36517.1.12.7","1,460"
,,,"45 to 49 years","..","36517.1.12.8","2,170"
,,,"50 to 54 years","..","36517.1.12.9","2,900"
,,,"55 to 59 years","..","36517.1.12.10","3,675"
,,,"60 to 64 years","..","36517.1.12.11","3,505"
,,,"65 to 69 years","..","36517.1.12.12","2,830"
,,,"70 to 74 years","..","36517.1.12.13","2,305"
,,,"75 to 79 years","..","36517.1.12.14","1,300"
,,,"80 to 84 years","..","36517.1.12.15","670"
,,,"85 years and over","..","36517.1.12.16","415"
,,"Not married and not living common law - Widowed","Total - Age","..","36517.1.13.1","21,385"
,,,"15 to 19 years","..","36517.1.13.2","0"
,,,"20 to 24 years","..","36517.1.13.3","15"
,,,"25 to 29 years","..","36517.1.13.4","30"
,,,"30 to 34 years","..","36517.1.13.5","35"
,,,"35 to 39 years","..","36517.1.13.6","85"
,,,"40 to 44 years","..","36517.1.13.7","130"
,,,"45 to 49 years","..","36517.1.13.8","275"
,,,"50 to 54 years","..","36517.1.13.9","470"
,,,"55 to 59 years","..","36517.1.13.10","935"
,,,"60 to 64 years","..","36517.1.13.11","1,490"
,,,"65 to 69 years","..","36517.1.13.12","2,185"
,,,"70 to 74 years","..","36517.1.13.13","3,020"
,,,"75 to 79 years","..","36517.1.13.14","3,225"
,,,"80 to 84 years","..","36517.1.13.15","3,480"
,,,"85 years and over","..","36517.1.13.16","6,005"
,"Men+ 4","Total - Marital status","Total - Age","..","36517.2.1.1","174,530"
,,,"15 to 19 years","..","36517.2.1.2","13,455"
,,,"20 to 24 years","..","36517.2.1.3","14,780"
,,,"25 to 29 years","..","36517.2.1.4","14,730"
,,,"30 to 34 years","..","36517.2.1.5","12,825"
,,,"35 to 39 years","..","36517.2.1.6","11,960"
,,,"40 to 44 years","..","36517.2.1.7","12,055"
,,,"45 to 49 years","..","36517.2.1.8","13,095"
,,,"50 to 54 years","..","36517.2.1.9","14,080"
,,,"55 to 59 years","..","36517.2.1.10","15,435"
,,,"60 to 64 years","..","36517.2.1.11","14,770"
,,,"65 to 69 years","..","36517.2.1.12","12,250"
,,,"70 to 74 years","..","36517.2.1.13","10,245"
,,,"75 to 79 years","..","36517.2.1.14","6,860"
,,,"80 to 84 years","..","36517.2.1.15","4,250"
,,,"85 years and over","..","36517.2.1.16","3,725"
,,"Married or living common-law","Total - Age","..","36517.2.2.1","98,240"
,,,"15 to 19 years","..","36517.2.2.2","40"
,,,"20 to 24 years","..","36517.2.2.3","955"
,,,"25 to 29 years","..","36517.2.2.4","4,270"
,,,"30 to 34 years","..","36517.2.2.5","7,160"
,,,"35 to 39 years","..","36517.2.2.6","8,100"
,,,"40 to 44 years","..","36517.2.2.7","8,655"
,,,"45 to 49 years","..","36517.2.2.8","9,530"
,,,"50 to 54 years","..","36517.2.2.9","10,060"
,,,"55 to 59 years","..","36517.2.2.10","10,980"
,,,"60 to 64 years","..","36517.2.2.11","10,755"
,,,"65 to 69 years","..","36517.2.2.12","9,240"
,,,"70 to 74 years","..","36517.2.2.13","7,880"
,,,"75 to 79 years","..","36517.2.2.14","5,270"
,,,"80 to 84 years","..","36517.2.2.15","3,095"
,,,"85 years and over","..","36517.2.2.16","2,260"
,,"Married","Total - Age","..","36517.2.3.1","84,865"
,,,"15 to 19 years","..","36517.2.3.2","10"
,,,"20 to 24 years","..","36517.2.3.3","335"
,,,"25 to 29 years","..","36517.2.3.4","2,275"
,,,"30 to 34 years","..","36517.2.3.5","5,300"
,,,"35 to 39 years","..","36517.2.3.6","6,790"
,,,"40 to 44 years","..","36517.2.3.7","7,425"
,,,"45 to 49 years","..","36517.2.3.8","8,340"
,,,"50 to 54 years","..","36517.2.3.9","8,875"
,,,"55 to 59 years","..","36517.2.3.10","9,780"
,,,"60 to 64 years","..","36517.2.3.11","9,665"
,,,"65 to 69 years","..","36517.2.3.12","8,515"
,,,"70 to 74 years","..","36517.2.3.13","7,390"
,,,"75 to 79 years","..","36517.2.3.14","5,005"
,,,"80 to 84 years","..","36517.2.3.15","2,960"
,,,"85 years and over","..","36517.2.3.16","2,195"
,,"Living common-law","Total - Age","..","36517.2.4.1","13,380"
,,,"15 to 19 years","..","36517.2.4.2","30"
,,,"20 to 24 years","..","36517.2.4.3","620"
,,,"25 to 29 years","..","36517.2.4.4","1,995"
,,,"30 to 34 years","..","36517.2.4.5","1,860"
,,,"35 to 39 years","..","36517.2.4.6","1,310"
,,,"40 to 44 years","..","36517.2.4.7","1,225"
,,,"45 to 49 years","..","36517.2.4.8","1,185"
,,,"50 to 54 years","..","36517.2.4.9","1,190"
,,,"55 to 59 years","..","36517.2.4.10","1,200"
,,,"60 to 64 years","..","36517.2.4.11","1,090"
,,,"65 to 69 years","..","36517.2.4.12","725"
,,,"70 to 74 years","..","36517.2.4.13","495"
,,,"75 to 79 years","..","36517.2.4.14","265"
,,,"80 to 84 years","..","36517.2.4.15","130"
,,,"85 years and over","..","36517.2.4.16","60"
,,"Living common law - Never married","Total - Age","..","36517.2.5.1","8,815"
,,,"15 to 19 years","..","36517.2.5.2","30"
,,,"20 to 24 years","..","36517.2.5.3","615"
,,,"25 to 29 years","..","36517.2.5.4","1,980"
,,,"30 to 34 years","..","36517.2.5.5","1,755"
,,,"35 to 39 years","..","36517.2.5.6","1,100"
,,,"40 to 44 years","..","36517.2.5.7","865"
,,,"45 to 49 years","..","36517.2.5.8","680"
,,,"50 to 54 years","..","36517.2.5.9","580"
,,,"55 to 59 years","..","36517.2.5.10","490"
,,,"60 to 64 years","..","36517.2.5.11","330"
,,,"65 to 69 years","..","36517.2.5.12","205"
,,,"70 to 74 years","..","36517.2.5.13","105"
,,,"75 to 79 years","..","36517.2.5.14","40"
,,,"80 to 84 years","..","36517.2.5.15","25"
,,,"85 years and over","..","36517.2.5.16","10"
,,"Living common law - Separated","Total - Age","..","36517.2.6.1","815"
,,,"15 to 19 years","..","36517.2.6.2","0"
,,,"20 to 24 years","..","36517.2.6.3","0"
,,,"25 to 29 years","..","36517.2.6.4","10"
,,,"30 to 34 years","..","36517.2.6.5","45"
,,,"35 to 39 years","..","36517.2.6.6","70"
,,,"40 to 44 years","..","36517.2.6.7","95"
,,,"45 to 49 years","..","36517.2.6.8","130"
,,,"50 to 54 years","..","36517.2.6.9","110"
,,,"55 to 59 years","..","36517.2.6.10","125"
,,,"60 to 64 years","..","36517.2.6.11","105"
,,,"65 to 69 years","..","36517.2.6.12","65"
,,,"70 to 74 years","..","36517.2.6.13","40"
,,,"75 to 79 years","..","36517.2.6.14","20"
,,,"80 to 84 years","..","36517.2.6.15","10"
,,,"85 years and over","..","36517.2.6.16","5"
,,"Living common law - Divorced","Total - Age","..","36517.2.7.1","3,380"
,,,"15 to 19 years","..","36517.2.7.2","0"
,,,"20 to 24 years","..","36517.2.7.3","0"
,,,"25 to 29 years","..","36517.2.7.4","5"
,,,"30 to 34 years","..","36517.2.7.5","60"
,,,"35 to 39 years","..","36517.2.7.6","140"
,,,"40 to 44 years","..","36517.2.7.7","260"
,,,"45 to 49 years","..","36517.2.7.8","375"
,,,"50 to 54 years","..","36517.2.7.9","480"
,,,"55 to 59 years","..","36517.2.7.10","555"
,,,"60 to 64 years","..","36517.2.7.11","595"
,,,"65 to 69 years","..","36517.2.7.12","405"
,,,"70 to 74 years","..","36517.2.7.13","285"
,,,"75 to 79 years","..","36517.2.7.14","150"
,,,"80 to 84 years","..","36517.2.7.15","55"
,,,"85 years and over","..","36517.2.7.16","15"
,,"Living common law - Widowed","Total - Age","..","36517.2.8.1","370"
,,,"15 to 19 years","..","36517.2.8.2","0"
,,,"20 to 24 years","..","36517.2.8.3","0"
,,,"25 to 29 years","..","36517.2.8.4","0"
,,,"30 to 34 years","..","36517.2.8.5","0"
,,,"35 to 39 years","..","36517.2.8.6","5"
,,,"40 to 44 years","..","36517.2.8.7","5"
,,,"45 to 49 years","..","36517.2.8.8","5"
,,,"50 to 54 years","..","36517.2.8.9","20"
,,,"55 to 59 years","..","36517.2.8.10","40"
,,,"60 to 64 years","..","36517.2.8.11","65"
,,,"65 to 69 years","..","36517.2.8.12","55"
,,,"70 to 74 years","..","36517.2.8.13","65"
,,,"75 to 79 years","..","36517.2.8.14","55"
,,,"80 to 84 years","..","36517.2.8.15","35"
,,,"85 years and over","..","36517.2.8.16","25"
,,"Not married and not living common-law","Total - Age","..","36517.2.9.1","76,285"
,,,"15 to 19 years","..","36517.2.9.2","13,420"
,,,"20 to 24 years","..","36517.2.9.3","13,825"
,,,"25 to 29 years","..","36517.2.9.4","10,460"
,,,"30 to 34 years","..","36517.2.9.5","5,665"
,,,"35 to 39 years","..","36517.2.9.6","3,860"
,,,"40 to 44 years","..","36517.2.9.7","3,405"
,,,"45 to 49 years","..","36517.2.9.8","3,565"
,,,"50 to 54 years","..","36517.2.9.9","4,015"
,,,"55 to 59 years","..","36517.2.9.10","4,450"
,,,"60 to 64 years","..","36517.2.9.11","4,015"
,,,"65 to 69 years","..","36517.2.9.12","3,020"
,,,"70 to 74 years","..","36517.2.9.13","2,360"
,,,"75 to 79 years","..","36517.2.9.14","1,585"
,,,"80 to 84 years","..","36517.2.9.15","1,155"
,,,"85 years and over","..","36517.2.9.16","1,465"
,,"Not married and not living common law - Never married","Total - Age","..","36517.2.10.1","58,245"
,,,"15 to 19 years","..","36517.2.10.2","13,420"
,,,"20 to 24 years","..","36517.2.10.3","13,800"
,,,"25 to 29 years","..","36517.2.10.4","10,345"
,,,"30 to 34 years","..","36517.2.10.5","5,315"
,,,"35 to 39 years","..","36517.2.10.6","3,225"
,,,"40 to 44 years","..","36517.2.10.7","2,405"
,,,"45 to 49 years","..","36517.2.10.8","2,040"
,,,"50 to 54 years","..","36517.2.10.9","2,045"
,,,"55 to 59 years","..","36517.2.10.10","2,025"
,,,"60 to 64 years","..","36517.2.10.11","1,550"
,,,"65 to 69 years","..","36517.2.10.12","1,010"
,,,"70 to 74 years","..","36517.2.10.13","555"
,,,"75 to 79 years","..","36517.2.10.14","275"
,,,"80 to 84 years","..","36517.2.10.15","140"
,,,"85 years and over","..","36517.2.10.16","100"
,,"Not married and not living common law - Separated","Total - Age","..","36517.2.11.1","4,180"
,,,"15 to 19 years","..","36517.2.11.2","0"
,,,"20 to 24 years","..","36517.2.11.3","10"
,,,"25 to 29 years","..","36517.2.11.4","65"
,,,"30 to 34 years","..","36517.2.11.5","185"
,,,"35 to 39 years","..","36517.2.11.6","300"
,,,"40 to 44 years","..","36517.2.11.7","425"
,,,"45 to 49 years","..","36517.2.11.8","550"
,,,"50 to 54 years","..","36517.2.11.9","640"
,,,"55 to 59 years","..","36517.2.11.10","585"
,,,"60 to 64 years","..","36517.2.11.11","525"
,,,"65 to 69 years","..","36517.2.11.12","365"
,,,"70 to 74 years","..","36517.2.11.13","260"
,,,"75 to 79 years","..","36517.2.11.14","165"
,,,"80 to 84 years","..","36517.2.11.15","75"
,,,"85 years and over","..","36517.2.11.16","45"
,,"Not married and not living common law - Divorced","Total - Age","..","36517.2.12.1","9,305"
,,,"15 to 19 years","..","36517.2.12.2","0"
,,,"20 to 24 years","..","36517.2.12.3","10"
,,,"25 to 29 years","..","36517.2.12.4","45"
,,,"30 to 34 years","..","36517.2.12.5","155"
,,,"35 to 39 years","..","36517.2.12.6","325"
,,,"40 to 44 years","..","36517.2.12.7","545"
,,,"45 to 49 years","..","36517.2.12.8","910"
,,,"50 to 54 years","..","36517.2.12.9","1,220"
,,,"55 to 59 years","..","36517.2.12.10","1,650"
,,,"60 to 64 years","..","36517.2.12.11","1,595"
,,,"65 to 69 years","..","36517.2.12.12","1,175"
,,,"70 to 74 years","..","36517.2.12.13","885"
,,,"75 to 79 years","..","36517.2.12.14","475"
,,,"80 to 84 years","..","36517.2.12.15","220"
,,,"85 years and over","..","36517.2.12.16","100"
,,"Not married and not living common law - Widowed","Total - Age","..","36517.2.13.1","4,550"
,,,"15 to 19 years","..","36517.2.13.2","0"
,,,"20 to 24 years","..","36517.2.13.3","15"
,,,"25 to 29 years","..","36517.2.13.4","10"
,,,"30 to 34 years","..","36517.2.13.5","10"
,,,"35 to 39 years","..","36517.2.13.6","15"
,,,"40 to 44 years","..","36517.2.13.7","30"
,,,"45 to 49 years","..","36517.2.13.8","70"
,,,"50 to 54 years","..","36517.2.13.9","110"
,,,"55 to 59 years","..","36517.2.13.10","195"
,,,"60 to 64 years","..","36517.2.13.11","345"
,,,"65 to 69 years","..","36517.2.13.12","470"
,,,"70 to 74 years","..","36517.2.13.13","665"
,,,"75 to 79 years","..","36517.2.13.14","675"
,,,"80 to 84 years","..","36517.2.13.15","730"
,,,"85 years and over","..","36517.2.13.16","1,220"
,"Women+ 5","Total - Marital status","Total - Age","..","36517.3.1.1","179,525"
,,,"15 to 19 years","..","36517.3.1.2","12,385"
,,,"20 to 24 years","..","36517.3.1.3","12,780"
,,,"25 to 29 years","..","36517.3.1.4","12,900"
,,,"30 to 34 years","..","36517.3.1.5","12,535"
,,,"35 to 39 years","..","36517.3.1.6","12,480"
,,,"40 to 44 years","..","36517.3.1.7","12,930"
,,,"45 to 49 years","..","36517.3.1.8","13,845"
,,,"50 to 54 years","..","36517.3.1.9","14,410"
,,,"55 to 59 years","..","36517.3.1.10","15,865"
,,,"60 to 64 years","..","36517.3.1.11","15,100"
,,,"65 to 69 years","..","36517.3.1.12","13,160"
,,,"70 to 74 years","..","36517.3.1.13","11,400"
,,,"75 to 79 years","..","36517.3.1.14","7,705"
,,,"80 to 84 years","..","36517.3.1.15","5,530"
,,,"85 years and over","..","36517.3.1.16","6,495"
,,"Married or living common-law","Total - Age","..","36517.3.2.1","97,685"
,,,"15 to 19 years","..","36517.3.2.2","105"
,,,"20 to 24 years","..","36517.3.2.3","1,645"
,,,"25 to 29 years","..","36517.3.2.4","5,615"
,,,"30 to 34 years","..","36517.3.2.5","8,200"
,,,"35 to 39 years","..","36517.3.2.6","8,895"
,,,"40 to 44 years","..","36517.3.2.7","9,230"
,,,"45 to 49 years","..","36517.3.2.8","9,860"
,,,"50 to 54 years","..","36517.3.2.9","10,140"
,,,"55 to 59 years","..","36517.3.2.10","11,015"
,,,"60 to 64 years","..","36517.3.2.11","10,350"
,,,"65 to 69 years","..","36517.3.2.12","8,640"
,,,"70 to 74 years","..","36517.3.2.13","6,815"
,,,"75 to 79 years","..","36517.3.2.14","3,940"
,,,"80 to 84 years","..","36517.3.2.15","2,075"
,,,"85 years and over","..","36517.3.2.16","1,145"
,,"Married","Total - Age","..","36517.3.3.1","84,245"
,,,"15 to 19 years","..","36517.3.3.2","35"
,,,"20 to 24 years","..","36517.3.3.3","665"
,,,"25 to 29 years","..","36517.3.3.4","3,300"
,,,"30 to 34 years","..","36517.3.3.5","6,400"
,,,"35 to 39 years","..","36517.3.3.6","7,625"
,,,"40 to 44 years","..","36517.3.3.7","8,030"
,,,"45 to 49 years","..","36517.3.3.8","8,685"
,,,"50 to 54 years","..","36517.3.3.9","8,960"
,,,"55 to 59 years","..","36517.3.3.10","9,835"
,,,"60 to 64 years","..","36517.3.3.11","9,370"
,,,"65 to 69 years","..","36517.3.3.12","7,990"
,,,"70 to 74 years","..","36517.3.3.13","6,445"
,,,"75 to 79 years","..","36517.3.3.14","3,780"
,,,"80 to 84 years","..","36517.3.3.15","2,015"
,,,"85 years and over","..","36517.3.3.16","1,125"
,,"Living common-law","Total - Age","..","36517.3.4.1","13,445"
,,,"15 to 19 years","..","36517.3.4.2","75"
,,,"20 to 24 years","..","36517.3.4.3","980"
,,,"25 to 29 years","..","36517.3.4.4","2,315"
,,,"30 to 34 years","..","36517.3.4.5","1,800"
,,,"35 to 39 years","..","36517.3.4.6","1,275"
,,,"40 to 44 years","..","36517.3.4.7","1,200"
,,,"45 to 49 years","..","36517.3.4.8","1,175"
,,,"50 to 54 years","..","36517.3.4.9","1,180"
,,,"55 to 59 years","..","36517.3.4.10","1,185"
,,,"60 to 64 years","..","36517.3.4.11","980"
,,,"65 to 69 years","..","36517.3.4.12","655"
,,,"70 to 74 years","..","36517.3.4.13","370"
,,,"75 to 79 years","..","36517.3.4.14","165"
,,,"80 to 84 years","..","36517.3.4.15","65"
,,,"85 years and over","..","36517.3.4.16","25"
,,"Living common law - Never married","Total - Age","..","36517.3.5.1","8,800"
,,,"15 to 19 years","..","36517.3.5.2","75"
,,,"20 to 24 years","..","36517.3.5.3","975"
,,,"25 to 29 years","..","36517.3.5.4","2,265"
,,,"30 to 34 years","..","36517.3.5.5","1,670"
,,,"35 to 39 years","..","36517.3.5.6","965"
,,,"40 to 44 years","..","36517.3.5.7","790"
,,,"45 to 49 years","..","36517.3.5.8","575"
,,,"50 to 54 years","..","36517.3.5.9","470"
,,,"55 to 59 years","..","36517.3.5.10","445"
,,,"60 to 64 years","..","36517.3.5.11","295"
,,,"65 to 69 years","..","36517.3.5.12","155"
,,,"70 to 74 years","..","36517.3.5.13","75"
,,,"75 to 79 years","..","36517.3.5.14","30"
,,,"80 to 84 years","..","36517.3.5.15","15"
,,,"85 years and over","..","36517.3.5.16","5"
,,"Living common law - Separated","Total - Age","..","36517.3.6.1","720"
,,,"15 to 19 years","..","36517.3.6.2","0"
,,,"20 to 24 years","..","36517.3.6.3","5"
,,,"25 to 29 years","..","36517.3.6.4","20"
,,,"30 to 34 years","..","36517.3.6.5","35"
,,,"35 to 39 years","..","36517.3.6.6","95"
,,,"40 to 44 years","..","36517.3.6.7","90"
,,,"45 to 49 years","..","36517.3.6.8","125"
,,,"50 to 54 years","..","36517.3.6.9","110"
,,,"55 to 59 years","..","36517.3.6.10","105"
,,,"60 to 64 years","..","36517.3.6.11","85"
,,,"65 to 69 years","..","36517.3.6.12","35"
,,,"70 to 74 years","..","36517.3.6.13","20"
,,,"75 to 79 years","..","36517.3.6.14","5"
,,,"80 to 84 years","..","36517.3.6.15","0"
,,,"85 years and over","..","36517.3.6.16","0"
,,"Living common law - Divorced","Total - Age","..","36517.3.7.1","3,385"
,,,"15 to 19 years","..","36517.3.7.2","0"
,,,"20 to 24 years","..","36517.3.7.3","0"
,,,"25 to 29 years","..","36517.3.7.4","30"
,,,"30 to 34 years","..","36517.3.7.5","95"
,,,"35 to 39 years","..","36517.3.7.6","215"
,,,"40 to 44 years","..","36517.3.7.7","300"
,,,"45 to 49 years","..","36517.3.7.8","445"
,,,"50 to 54 years","..","36517.3.7.9","550"
,,,"55 to 59 years","..","36517.3.7.10","575"
,,,"60 to 64 years","..","36517.3.7.11","520"
,,,"65 to 69 years","..","36517.3.7.12","375"
,,,"70 to 74 years","..","36517.3.7.13","190"
,,,"75 to 79 years","..","36517.3.7.14","70"
,,,"80 to 84 years","..","36517.3.7.15","25"
,,,"85 years and over","..","36517.3.7.16","5"
,,"Living common law - Widowed","Total - Age","..","36517.3.8.1","530"
,,,"15 to 19 years","..","36517.3.8.2","0"
,,,"20 to 24 years","..","36517.3.8.3","0"
,,,"25 to 29 years","..","36517.3.8.4","0"
,,,"30 to 34 years","..","36517.3.8.5","0"
,,,"35 to 39 years","..","36517.3.8.6","0"
,,,"40 to 44 years","..","36517.3.8.7","15"
,,,"45 to 49 years","..","36517.3.8.8","30"
,,,"50 to 54 years","..","36517.3.8.9","45"
,,,"55 to 59 years","..","36517.3.8.10","60"
,,,"60 to 64 years","..","36517.3.8.11","90"
,,,"65 to 69 years","..","36517.3.8.12","95"
,,,"70 to 74 years","..","36517.3.8.13","90"
,,,"75 to 79 years","..","36517.3.8.14","60"
,,,"80 to 84 years","..","36517.3.8.15","30"
,,,"85 years and over","..","36517.3.8.16","15"
,,"Not married and not living common-law","Total - Age","..","36517.3.9.1","81,840"
,,,"15 to 19 years","..","36517.3.9.2","12,280"
,,,"20 to 24 years","..","36517.3.9.3","11,135"
,,,"25 to 29 years","..","36517.3.9.4","7,280"
,,,"30 to 34 years","..","36517.3.9.5","4,335"
,,,"35 to 39 years","..","36517.3.9.6","3,580"
,,,"40 to 44 years","..","36517.3.9.7","3,700"
,,,"45 to 49 years","..","36517.3.9.8","3,985"
,,,"50 to 54 years","..","36517.3.9.9","4,270"
,,,"55 to 59 years","..","36517.3.9.10","4,850"
,,,"60 to 64 years","..","36517.3.9.11","4,745"
,,,"65 to 69 years","..","36517.3.9.12","4,510"
,,,"70 to 74 years","..","36517.3.9.13","4,585"
,,,"75 to 79 years","..","36517.3.9.14","3,760"
,,,"80 to 84 years","..","36517.3.9.15","3,455"
,,,"85 years and over","..","36517.3.9.16","5,350"
,,"Not married and not living common law - Never married","Total - Age","..","36517.3.10.1","45,960"
,,,"15 to 19 years","..","36517.3.10.2","12,280"
,,,"20 to 24 years","..","36517.3.10.3","11,075"
,,,"25 to 29 years","..","36517.3.10.4","7,025"
,,,"30 to 34 years","..","36517.3.10.5","3,740"
,,,"35 to 39 years","..","36517.3.10.6","2,435"
,,,"40 to 44 years","..","36517.3.10.7","1,955"
,,,"45 to 49 years","..","36517.3.10.8","1,690"
,,,"50 to 54 years","..","36517.3.10.9","1,390"
,,,"55 to 59 years","..","36517.3.10.10","1,310"
,,,"60 to 64 years","..","36517.3.10.11","1,115"
,,,"65 to 69 years","..","36517.3.10.12","785"
,,,"70 to 74 years","..","36517.3.10.13","510"
